part,step_id,variant,model,seed,cv,subset,target,train_mode,test_domain,n_added,n,n_total,n_groups,n_test,R2,RMSE,MAE
sametest,all57,B,Ridge,42,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7353482946919014,4.576418267650208,3.299000492429795
sametest,all57,B,Ridge,43,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6094791092323901,4.718941900781979,3.1765059301777385
sametest,all57,B,Ridge,43,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.8837923050589664,4.044752666406992,3.4281311264158076
sametest,all57,B,Ridge,43,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7382550525735917,4.5512167137996355,3.2427230870824935
sametest,all57,B,Ridge,44,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6081595089491326,4.726908011696384,3.174693013409674
sametest,all57,B,Ridge,44,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9055041330429952,3.6473793378075237,3.0377645540075027
sametest,all57,B,Ridge,44,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7477189074038499,4.468180549783916,3.138659208303839
sametest,all57,B,Ridge,45,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.614657681197776,4.687549296035248,3.1688352125853085
sametest,all57,B,Ridge,45,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.8947438047416154,3.8494471393780447,3.3452478818477327
sametest,all57,B,Ridge,45,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7461315345016785,4.482215582505086,3.215259599233315
sametest,all57,B,Ridge,46,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6122778635373947,4.702001824778811,3.1461553712077737
sametest,all57,B,Ridge,46,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.8958073002728227,3.8299505986627738,3.1046291758915134
sametest,all57,B,Ridge,46,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7453658817807971,4.488969546414577,3.135227425071915
sametest,all57,B,Ridge,47,LOCO,Augmented,Thickness_mean,B,OFAT rows,,,57,39,42,0.6046052321221769,4.748297854110966,3.1894531225059004
sametest,all57,B,Ridge,47,LOCO,Augmented,Thickness_mean,B,DOE rows,,,57,39,15,0.9041121255213787,3.6741456835982285,3.068360096335018
sametest,all57,B,Ridge,47,LOCO,Augmented,Thickness_mean,B,all 57,,,57,39,57,0.7451801377150395,4.490606498016221,3.1575865366714577
